// ----- White noise results -----
// Parameters:
//  - Sample rate (Hz) = 32000
//  - Analysis frame duration (Samples) = 4096
//  - Analysis frame overlap (Samples) = 4096
//  - Quantization parameter q = 8
//  - Texture frame duration (s) = 0.5
//  - Signal: White noise

// Audio
0.15146, 0.26183, 0.12394, 0.6135, 0.71116, 0.61296, -0.30999, 1.7672, -1.2201, -0.3172, 0.27709, -1.092, 0.43137, -1.3189, -0.035635, 0.84953, -1.8653, -0.34611, 0.22738, -0.68256, 0.97161, -1.1379, -2.2883, 1.7245, 0.49662, -0.65519, 1.1407, 0.07251, 0.48397, -2.6879, 0.7029, 0.7429, 0.34144, -2.1464, 0.71065, 0.82495, -0.57261, -0.80694, 2.0277, 1.3223, -0.29901, 0.57613, -1.1728, 0.49864, -0.3376, 1.3001, 1.1906, -0.33487, 0.38721, -0.26724, -0.41493, -0.70756, 0.69495, 1.2297, -0.18678, -0.77461, -0.56289, 1.0144, 0.16199, -0.76621, -0.45291, 1.2258, 0.23493, 0.062955, -1.2546, -1.884, -0.64384, -1.7668, 2.4029, 0.49521, -1.0523, -0.91789, 1.3097, -0.34437, -0.073671, -3.2341, 0.52655, 1.4112, 0.9219, 0.59436, 0.3052, -1.1606, 0.82974, 1.238, -0.90936, -1.0189, -2.3392, -1.0158, 0.14491, -0.19054, -0.024829, -0.87211, -1.569, -0.34042, 0.26114, -0.48244, 0.66273, -0.65596, -1.1664, -0.60475, 
-0.20074, -1.2428, 1.699, -2.1532, -0.19276, 1.3728, -2.7136, 1.1634, -0.55827, 2.0084, 1.2266, 1.436, 0.027011, 0.14322, -0.63895, -1.0017, 0.79819, 0.40631, 1.0017, 0.70039, 0.23575, -1.2203, -1.1328, -2.0759, -0.70478, -1.0774, 0.84765, -0.8262, -0.46653, -0.10806, 0.1092, -1.5751, -1.0001, 0.15948, -1.0331, 0.37, -0.84634, -0.24652, -0.52436, 1.5729, -0.61401, -1.7747, -1.9518, -0.82673, 0.71675, 1.3009, 3.4188, 0.33596, -1.3894, 0.89366, 0.23267, 1.1596, 1.2033, 1.9778, 0.27549, 0.33601, -2.2772, -0.9467, -1.7608, 0.65965, -0.71986, -0.44414, -0.35456, 1.0303, 0.09664, 0.48711, 0.18118, 0.54574, -0.092657, -0.80003, 1.1638, -1.0611, -1.448, -2.3097, -0.94179, -0.23849, -1.6168, -0.044664, 0.35506, -0.9332, 1.7339, -0.42364, -0.35109, 0.016785, 0.44662, -0.2802, 1.4719, -1.1949, -0.6251, -0.61939, 0.0098956, 0.31114, -0.91182, 1.1305, 1.2687, -0.039264, -0.77471, 0.39339, 0.58218, 0.28111, 
-0.50321, 0.25234, 0.6673, -0.0082979, 0.49816, 1.1725, 0.58925, 0.23236, -0.022437, 0.89648, -0.84405, -0.30405, -0.57848, -0.99139, 1.1847, -1.4247, -0.26464, 0.7294, 0.14758, -1.7605, -0.4908, -0.16273, 0.47544, -1.3584, -0.49876, 0.063831, -0.069999, -1.3238, -2.902, 1.0004, -0.64683, -0.5937, 2.4628, 0.02315, -1.4408, 1.3767, 0.38774, 1.1329, -0.43204, -1.6868, 0.16299, -1.0662, 1.2393, 0.23046, -1.0827, 1.728, 0.69995, -0.18166, 1.2426, -1.0941, -0.38587, -1.3276, -1.0183, 1.659, 1.255, -0.086178, -0.32062, -0.79287, 0.68697, -1.2563, -1.0146, -0.37369, 0.37832, -1.247, -0.45036, -0.85806, 2.1141, 0.67331, 0.98531, 0.29903, -0.28141, 0.78789, -0.89133, 0.53405, 2.2387, -0.84114, 0.34347, -1.3714, 0.32727, 0.59338, 0.20101, -0.32606, -0.070269, 1.2828, 0.96505, -0.32514, -0.12909, 1.1429, 0.98894, -1.1979, 1.4972, 0.98778, 1.1606, 0.27857, 0.63088, 2.036, 0.17562, 0.22951, -1.5351, 2.525, 
1.3426, -0.25399, 0.058373, 0.73057, 1.0609, 1.5914, -1.5629, -0.043021, -1.6878, -0.30517, -0.64416, 0.44683, -2.316, -2.0994, -0.92381, 0.91846, 1.4386, -0.69833, -0.010171, -0.50553, 0.78649, 1.0842, -0.145, 1.0167, 1.7704, -0.86066, 1.0704, 0.095906, 0.94899, -0.49238, 2.0243, -1.6123, 0.34891, 1.4585, 0.85652, 0.81965, -1.5687, -1.0729, -0.050871, -1.6749, 0.30703, -1.4255, -1.4057, -1.1483, -1.6429, -0.57967, -1.3204, -1.2563, -1.9388, 0.48322, -0.23344, 1.2489, -1.3527, -1.0064, 2.0917, 0.1167, 0.040114, 1.96, -0.42711, 0.87589, 1.1436, -0.76772, 1.4211, 0.61841, -0.13175, -1.0256, 1.6807, -0.87724, 0.56532, -0.78303, -1.1138, -0.78977, 0.40318, -0.68139, -0.4416, -0.5767, -0.088074, 1.1641, -0.1373, -0.31839, 0.3819, 2.4226, -0.24549, 1.1519, -2.2648, 0.33924, 2.4792, -0.52172, 0.78093, -1.2769, 0.0069656, 0.89687, 2.0359, 0.63991, 0.60097, 0.035892, -1.3422, -2.2202, -0.42216, 1.3993, 
0.92352, 0.98826, 1.0866, -1.692, -0.41088, -0.27518, 1.4331, 0.093705, -0.64652, 0.72143, 2.8235, 1.4934, -0.59594, 1.2478, -0.50463, -0.4524, 1.0657, -1.0646, -1.4761, -0.86716, 0.4342, -0.39284, -0.43623, -0.16479, 0.019929, -1.3086, 0.62035, 0.57896, -1.2273, -1.2668, 0.96342, -1.0395, 0.42927, 0.038031, -0.76587, -1.7057, 0.080137, 1.1253, 1.861, 0.20646, -0.037103, -2.0453, 1.3446, -0.71933, 0.48462, 0.6293, 0.76591, -1.9125, 2.3951, 1.2397, -0.29298, 0.65791, 0.61852, -1.0339, -0.20452, 0.046624, 0.72104, -0.80559, -0.05278, 0.43185, -0.34623, 0.22381, 0.55342, -1.4736, -0.92911, -0.020459, -0.21513, 0.65127, 0.41406, -1.3398, 0.23341, 0.65431, -1.6332, -1.8669, -2.1571, -0.26337, -0.37653, 0.40292, 1.7384, 0.19273, -1.1691, -2.0041, -0.28396, -0.7386, 0.59127, -0.33355, -1.1397, 0.18272, 0.68109, -0.30773, 0.47212, 0.87044, 1.4385, 0.62092, -0.62205, 0.075996, -0.34474, 0.24879, 0.46051, -0.63956, 
-0.063621, -0.97712, -0.012963, -0.43852, 0.17867, 0.64211, -1.759, -1.1786, -0.29869, 0.44562, -0.0079459, 0.78765, 1.9216, 0.25169, 0.621, -0.053887, -0.32231, -0.97917, -0.50632, -1.4055, -0.69829, -1.9735, -1.1454, 0.089465, 0.60455, -0.99378, -0.23684, -0.28823, 1.7027, -0.019717, -0.74996, 0.050777, -0.053925, -0.53764, 0.058082, 0.97798, -0.28117, -1.0134, -0.84268, -0.61294, 0.10206, -0.94874, 0.33484, -2.3737, 1.4733, 0.91527, -1.3757, 0.54374, -1.346, 1.1913, -1.7293, -0.49013, 0.98735, 0.51469, -1.0257, -0.86973, -0.15995, 0.062255, -1.721, -1.819, -0.89879, -0.76889, -0.65219, 0.20949, 0.90262, -1.1414, 1.3404, -0.4822, 0.65864, 0.91514, 1.131, -1.235, 0.92249, 0.78034, -0.82905, -0.16226, 1.4145, 0.76147, -0.98304, -0.36169, 0.0058945, 0.2094, 0.40189, 0.47344, 1.3484, -1.2125, -0.41938, -0.64402, 0.31538, -0.29042, -0.91109, 0.73447, 0.72207, -0.26041, -0.086575, 0.75179, -1.8435, 1.3238, 0.79508, 0.19019, 
-1.227, 1.401, 0.24927, -0.54051, -0.79657, -1.8947, -0.16851, -0.33327, 2.2433, 0.31837, -0.97705, -1.2801, -2.2022, 1.0805, -1.1426, 1.7878, 1.103, 0.54043, 1.234, 0.95918, 0.90798, -0.43892, 0.49668, -0.87852, 0.93322, -0.16514, 1.1329, -1.7158, 0.76977, -1.1567, 0.64234, -0.28348, -0.55201, -1.6873, 0.85969, -0.77321, -1.4413, 0.17566, -3.0306, 0.45967, 0.32915, 2.1962, 0.24385, -1.2499, -0.049428, 0.53327, 0.67175, 0.19101, -1.0371, -0.87287, -1.2344, 0.60052, 0.1683, 1.2503, 0.16861, -1.0804, 1.6959, -0.36592, 0.15365, 0.96459, 0.32814, 1.6077, -0.21299, -0.8325, 0.89232, 0.63289, -0.98482, -1.3674, -0.23775, 0.01175, -1.0914, -0.022163, -0.68968, 0.84095, -0.25274, -0.43921, 0.38544, 1.5385, 0.81039, -0.41754, -0.70385, 1.5204, 0.4004, -0.47623, 0.4003, -2.1824, 0.51547, -0.85397, -1.3027, 0.14842, -0.29135, -0.49546, 1.6127, 0.091194, 1.0039, 1.7982, 1.229, -1.098, -0.30672, -1.5485, 
1.2711, 0.71382, -0.53156, 0.090452, -0.77302, -1.1448, 0.20268, 0.69888, -1.1058, -2.0909, -0.4995, 1.4137, -0.28276, -0.93433, 0.47095, 0.33896, -0.42251, -0.16118, -0.73619, -1.8185, 0.26198, -1.0892, 0.29918, -0.40374, -1.9865, 0.42458, -1.0354, 0.58809, -0.23271, -0.76034, -0.01215, -0.18514, 0.11645, -0.12104, -0.26932, 1.0659, -0.086743, -2.1882, 1.112, -0.326, 0.077201, 0.83367, -1.3184, -0.80554, 1.5041, 0.82785, -1.7981, 0.079956, -0.67845, -0.67116, 0.39329, 0.20498, -1.3521, -0.96227, 0.33761, 1.6582, -0.33144, 1.6867, -0.71047, 0.96385, -0.060523, -0.24503, 1.4041, 1.9415, -0.91684, 1.0685, 0.83212, 0.89305, 0.23666, 0.74537, 0.96977, 1.0878, -0.70749, -0.073412, 0.78796, -0.80843, -0.33309, 0.69986, 0.9029, 0.5191, -2.0595, 0.18037, -1.4483, -0.21596, -1.4541, 0.68808, -0.42645, -0.17859, 0.060035, -0.74505, 0.32646, 1.8112, -0.92737, -0.2396, 0.33905, -2.0862, 0.56084, 0.58544, -1.0236, 0.0032008, 
-0.77265, -1.9577, -0.21681, 0.40694, -1.0729, -0.38833, -1.2393, -1.6773, 0.82007, 0.85248, -0.57944, 0.17968, 1.0268, -0.58166, 1.0278, 1.7967, -0.17766, 0.61522, 0.18415, 0.76044, 0.22784, -1.6657, -0.83116, 0.36938, 0.22864, 0.37744, -0.43104, -1.3737, 0.024908, 0.30436, -1.4502, -0.31116, 0.50359, -0.88181, -0.88264, 0.83104, -0.45805, 1.5112, -1.0265, 1.024, -0.97438, 1.1953, -0.76331, -0.12591, 1.5337, -1.2045, -1.8093, 1.1536, -0.89219, -1.0754, -0.82936, 0.074012, -1.6261, -1.04, -1.2284, 0.24791, 0.062164, -0.12047, 1.8697, -0.83059, 0.64791, -1.0494, -0.027159, 0.10546, -1.0838, 1.741, 0.21099, 0.80286, -0.53895, -1.8515, -0.49254, -2.4995, -0.6356, -0.52843, -0.64944, 0.07184, 1.4174, -1.6203, -0.83661, 1.0288, -0.035347, 1.5394, -0.87255, -2.0907, 0.58313, -0.28198, -1.6476, 1.622, 0.032018, -1.8326, -0.15491, -2.1785, 0.69941, 0.73682, -0.10847, 0.90958, -0.87366, 0.20707, 3.021, 2.0217, 
-1.8723, -0.967, 0.41957, -0.45268, -0.89918, -0.13073, 0.1358, 0.56295, 1.8442, 0.92642, 0.48419, -1.1568, 0.17945, -0.45531, -1.1769, -0.28235, 1.5894, 0.54652, -0.46757, -0.50633, -0.41601, -0.97823, 0.070681, 1.3328, -0.16278, -0.12219, -1.3774, 0.049249, 0.36923, 0.36473, -0.98164, 0.83174, 0.67805, 0.93925, -0.36078, 0.0067818, 0.74124, 1.8082, 1.2633, -1.1964, -1.6571, -0.74894, 0.01167, -0.034391, 1.9846, 0.10073, 0.15445, 0.7989, 0.78231, -2.2345, 0.4663, 1.7822, 0.18897, -0.0783, -0.75122, -0.74356, 1.1819, -0.79451, 1.2569, 0.06309, -0.90311, -0.12018, 0.32354, -0.09505, 1.2245, 0.073636, -1.3267, -0.13167, 0.038268, -1.2996, 1.0814, -0.065073, -2.2596, -1.0004, 0.57186, -0.84704, -1.6361, 1.2626, -0.86234, -0.057969, 0.73425, -0.3617, -0.090071, -0.98919, 1.4194, -0.44981, 1.1658, 0.26951, 0.95812, -0.1687, -0.99373, -0.47425, -0.10957, 1.8256, -0.54422, -1.1645, 0.15821, 1.0208, -1.3267, 0.56766, 
-0.27801, -0.24101, 0.96827, 0.42991, -0.12512, -1.9175, -0.52139, -0.77729, -0.7413, -0.74768, 1.3086, -0.18479, 1.1063, 0.61996, 0.20115, 0.32594, -0.33508, -1.2771, -0.63339, -0.18126, 0.28905, -0.022976, -0.66989, 0.38747, -1.5893, 0.46575, 0.25556, 0.69388, 1.0479, 0.29056, -0.11228, -0.19842, 0.82113, 0.60398, -1.7714, 2.3399, -0.65689, -1.1101, -0.11014, 1.1602, -0.83078, -1.0365, 0.93975, 0.65125, -0.26614, 0.28425, -1.3171, -0.44184, 0.66601, 1.7435, -0.57939, 1.0114, -0.65433, 1.3897, 0.21769, -0.088635, 1.7991, 1.004, -0.62926, 1.3116, 0.28862, -0.32321, 0.14548, -0.7274, 0.81468, -0.40472, -1.4532, -1.9706, -1.8366, 0.14315, 0.03523, -1.4926, 1.5328, 0.38533, 1.3319, -1.1037, -0.95102, -1.209, -0.49362, -0.22614, 1.2183, 0.34839, 0.8586, -2.0638, -0.63695, 0.35708, -1.0996, 0.058642, -2.1169, 0.43709, 1.7874, 0.38729, -0.071655, -0.10983, -0.23822, -0.34976, 1.1171, 0.51438, -2.0464, -1.6539, 
0.34503, 1.4608, -0.040512, 1.2388, -0.68002, -0.036299, -0.21729, 0.12131, 1.5556, 2.7915, 0.61091, 2.2492, 1.2205, -1.7526, -0.66675, 0.9067, -0.24347, 0.071166, 0.049299, -1.5881, -0.019777, 1.4159, -0.13496, 1.0076, 0.62076, -0.61268, -1.2754, 1.1429, -1.033, -0.073856, 0.2451, 1.2271, -0.30059, 1.0719, 0.97836, 1.6865, -1.7446, -1.3266, -1.2108, -0.96505, -1.49, -2.443, -0.37458, -0.41177, -0.46473, 1.7597, -0.64734, 1.4016, 0.40401, 0.90447, 0.38863, 1.0394, 0.23999, -0.16106, -0.29921, -1.7405, -1.4915, -0.61919, -3.0619, -0.90714, 0.053518, -0.91236, -0.92523, -1.4389, 0.5204, -0.29162, -0.28032, 0.82712, -1.4502, -1.8002, -0.60597, 0.35788, -0.39513, -0.010655, 0.57329, 0.5921, 0.84915, 0.44967, 0.19917, 1.6442, 0.89717, 0.15117, -1.3498, -1.8186, -0.16457, 1.4485, 0.77066, 1.01, 1.065, -1.0468, 1.0918, -0.67906, -0.95284, -0.6703, 0.54715, 1.3418, 0.70392, -0.046429, 1.3533, 0.39494, 
